id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00128,08-12-2025,2025-12-01,VND,1000000,RECEITA,3885,"3.884,90",BRL,Custo operacional associado a VND,8,PIX,ATRASADO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,128,04ba91bedd1dfd002c6843792989c72eee1f890d3871ea4dece21f6ab80c1975
TR-00129,23/12/2025,2025-12-01,CTB,1000000,DESPESA,7701.40,"R$7701,40",BRL,Contrato de serviço - setor CTB,1,BOLETO,ATRASADO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,129,c1a827b759237e2b25209e6d4baeb99445e5f8bb9c1d6950b5170a8c388937b6
TR-00130,15/12/25,2025-12-01,CTB,1000000,DESPESA,"R$ 3.964,28",3964,BRL,Aquisição de material operacional - CTB,2,TED,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,130,d6b77662b54c2d1757fa46c90c87be0d8bd4f8bb5f0ee29cd4ba83f72caf2dc2
TR-00131,15/12/25,2025-12-01,CPT,1000000,DESPESA,1735.58,1.736,BRL,Investimento em marketing corporativo (CPT),4,TED,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,131,b2f5e0dec84af8c532e648fb28a618b941623afc817339e5172a0148bef9a421
TR-00132,2025/12/15,2025-12-01,PRD,1000000,DESPESA,12.900,"R$12900,48",BRL,Despesa operacional - PRD,8,TED,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,132,7e2888623b1fa9c149f2f19966f0664e1322673b7f09e6edcac9250deb100667
TR-00133,15-12-2025,2025-12-01,JUR,1000000,DESPESA,4707,4707.22,BRL,Compra de insumos para setor JUR,2,TED,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,133,c847e5b396c9ecd2f0329b7c9a6e128d4d34c6c9e8f5a2c3c3ff1f1a99c5cf13
TR-00134,09-12-2025,2025-12-01,OP,1000000,RECEITA,"R$4696,27",4480,BRL,Serviços contábeis externos - OP,25,PIX,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,134,aba7bede0618ce491be91c943fa583862c39fef35fe3aaf19e5f333f626754f2
TR-00135,12-19-2025,2025-12-01,FIN,1000000,RECEITA,"R$5173,98",5173.98,BRL,Recebimento de subvenção - FIN,36,TRANSFERENCIA,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,135,9d0a95c4612d40324b87603f00c5888f26228563fdabf9efdaddd0019fe4bce0
TR-00136,23/12/2025,2025-12-01,PES,1000000,DESPESA,"4.981,86",4888.87,BRL,Despesa operacional - PES,8,CARTAO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,136,06e9f1415306e4689138c660787e06f72398ee59f17ac8d8ea018139cf4f943c
TR-00137,12-19-2025,2025-12-01,COM,1000000,DESPESA,4144.17,"R$ 3.939,00",USD,Custo operacional associado a COM,8,TRANSFERENCIA,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,137,ef354ff12644869decd00e904699a8fea510d484e2a219d1f505e69b55d89699
TR-00138,2025-12-11,2025-12-01,OP,1000000,RECEITA,4.788,"R$ 4.787,57",BRL,Despesa operacional - OP,8,BOLETO,ATRASADO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,138,cfa28688fb750507d687d2167e05c5c6152a4a6915684b29cd7c6c43a37a91f8
TR-00139,2025/12/03,2025-12-01,OP,1000000,RECEITA,"4.243,28",4.243,BRL,Custo operacional associado a OP,8,BOLETO,ATRASADO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,139,02544922b29afffc6db9f005725cb10af1548f156b96a36a50ac93e0a9848a64
TR-00418,11/12/2025,2025-12-01,TI,FORN-00003,DESPESA,"R$ 2.052,32","R$ 2.052,32",BRL,Prestação de serviço para área TI,1,CARTAO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,418,f3a7f0db508350dd77a099b864574bbbe944c480cf26672fa6085c1430b72bd6
TR-00419,08/12/2025,2025-12-01,COM,FORN-00003,RECEITA,2070.85,2071,BRL,Suporte técnico para sistemas de COM,29,CARTAO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,419,3ae8c25e658f735b938b611e4924f69444372ca3886872dbd2c9c64638d74368
TR-00420,2025-12-03,2025-12-01,VND,FORN-00003,DESPESA,2.034,1938.14,BRL,Compra de insumos para setor VND,2,BOLETO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,420,25db66421c82c26d972bae10b9ee2e31336116c57986567cae5097dd820a679c
TR-00421,2025-12-22,2025-12-01,TI,FORN-00003,DESPESA,2132,"R$2131,85",BRL,Alimentação em viagem corporativa - TI,20,BOLETO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,421,308684b1d2a6e7db985e76eb395f8519f8e31516170b8e714ecbe56edb3d5bbe
TR-00422,12-01-2025,2025-12-01,MKT,FORN-00003,RECEITA,"2.115,78","2.115,78",BRL,Manutenção estrutural vinculada à área MKT,3,BOLETO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,422,9fac6fd462ad296c50ec2bd7e9a5e2185d5b33af62d0a31ce045a6776180af83
TR-00423,26/12/2025,2025-12-01,RH,FORN-00003,RECEITA,"R$2198,88","R$2198,88",BRL,Desconto concedido em operação de RH,38,TED,ATRASADO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,423,e8c3e421ae4cae08e9e741257f5ed7de3fa2a60ed66114f7eab042e720e2d082
TR-00507,2025-12-08,2025-12-01,JUR,FORN-00004,RECEITA,4.973,4973.19,BRL,Despesa operacional - JUR,8,PIX,CANCELADO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,507,f73dab5deed53ef6dbb6c90a49585e3a79e184761fa09e14506f01c4acf5431f
TR-00508,2025-12-16,2025-12-01,MKT,FORN-00004,DESPESA,"R$3884,51","R$ 3.884,51",BRL,Contrato de serviço - setor MKT,1,TRANSFERENCIA,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,508,91548cd40d58f4b07a0e885dffca574eb755094cd5de22842d0f7333d30f0960
TR-00509,03-12-2025,2025-12-01,COMP,FORN-00004,DESPESA,"R$4071,48",3.894,BRL,Direitos de propriedade intelectual - COMP,32,TED,ATRASADO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,509,9a7d9f7bf478fbdc2bf424d58547566e82a00fa4414273f74bbbc9e078822b22
TR-01657,08/12/25,2025-12-01,ADM,FORN-00009,DESPESA,3.936,3868,BRL,Contrato de serviço - setor ADM,1,TRANSFERENCIA,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1657,a0164924725086f1270d60dbcf335749bd757e9016501a5e9a5c7b878eaa6729
TR-01658,24-12-2025,2025-12-01,ESG,FORN-00009,RECEITA,5.239,"R$ 5.009,15",USD,Tributo incidente sobre receita de ESG,40,TRANSFERENCIA,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1658,92c253ff244cec46302bcbcbeb9dbd2ada5a41f14a70a0d3bd831f6475c71709
TR-01659,12-23-2025,2025-12-01,VND,FORN-00009,DESPESA,"R$5054,61","R$5054,61",EUR,Viagem corporativa - VND,18,BOLETO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1659,7959a6d831d6e0835bc320b0072eadae17d0e6192d46ae0a13b5a64f406788fb
TR-01660,08/12/25,2025-12-01,FIN,FORN-00009,RECEITA,"R$4178,76",4024,BRL,Certificado digital adquirido por FIN,26,TRANSFERENCIA,ATRASADO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1660,93e5bcf2c3e8986812d983e5f9581dba69d45d24883cdbbd39448ed87bc74995
TR-01661,15/12/2025,2025-12-01,COM,FORN-00009,RECEITA,"4.605,32","R$ 4.605,32",BRL,Consultoria estratégica para área COM,12,CARTAO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1661,15c867229f4831c20454aaa29f14bafe4c6de28f3f23491b77a30e96ad768f04
TR-01662,12-15-2025,2025-12-01,CTB,FORN-00009,RECEITA,"R$ 4.268,24",4096.54,BRL,Assessoria legal vinculada à área CTB,7,PIX,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1662,f0aed49efb61e2cc683c64fc4edee0b57c552cc87ca45625335dc445ab3a24bc
TR-01663,2025-12-01,2025-12-01,COMP,FORN-00009,DESPESA,4.926,4926,BRL,Estorno de receita - COMP,39,PIX,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1663,f01c6a795841da35b460cdd3942669b7cd2ff31c9a24eeedb5e95ebc4b7c39d4
TR-01664,Dec 11 2025,2025-12-01,OP,FORN-00009,RECEITA,5.566,5.566,BRL,Licenciamento de software - OP,5,CARTAO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1664,f52c9092cc45d7707a2941b38deafb6fec579fd556d36327a06009a80363a5d1
TR-01665,12-11-2025,2025-12-01,OP,FORN-00009,DESPESA,5232,5081,BRL,Comissão recebida por OP,33,BOLETO,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1665,9b7b0c8556ba846a0a54cace0dd04c68bef1d406e7f3e17ec0b143f6850c90b1
TR-01666,16/12/2025,2025-12-01,ESG,FORN-00009,RECEITA,"R$4339,96","R$ 4.339,96",BRL,Aquisição de material operacional - ESG,2,TED,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1666,35ce8e6ef3389ae91471fd764c6443ce177668fa4a7631fee6c8703f2aa3cf4a
TR-01667,01/12/2025,2025-12-01,QAS,FORN-00009,RECEITA,4702.54,4.703,BRL,Contrato de conectividade para área QAS,9,TED,PAGO,c03f62e7-5236-42a5-a487-2322454cf08c,2026-01-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1667,9d3e301151cc9280c438a7720fd33f97f8ef636bb3ab3a18da9645ad5ed609a7
