id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00216,2024-06-17,2024-06-01,RH,FORN-00002,DESPESA,2745.762329781624,2623.272018365757,BRL,Serviços contábeis externos - RH,25,TRANSFERENCIA,PAGO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,216,18157897962a2d5a03aa4f7a5cabe602ce5877b04a86737edde9d917626513dc
TR-00217,2024-06-20,2024-06-01,COMP,FORN-00002,DESPESA,2570.776332948524,2519.5015327269766,BRL,Promoção e atividade externa - COMP,14,BOLETO,PAGO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,217,49bae2dab93906a320c85122c920aaa6e235af2e404f181fe9601955b1237f40
TR-00218,2024-06-17,2024-06-01,ADM,FORN-00002,RECEITA,2652.612448065843,2652.612448065843,BRL,Taxas bancárias incidentes em ADM,22,TED,ATRASADO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,218,a14856ac79f68830e583a88c9650a5d684d4902241f54d85899c3c0208141ddc
TR-00219,2024-06-07,2024-06-01,PES,FORN-00002,RECEITA,2793.2195735236264,2673.6540351512062,BRL,Manutenção estrutural vinculada à área PES,3,PIX,PAGO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,219,a7cc4496e44d14b76c108dfef7e8f43456ef09a5b0bb6b49670d8b39670390c1
TR-00220,2024-06-04,2024-06-01,CPT,FORN-00002,DESPESA,2938.215362045617,2938.215362045617,BRL,Despesa de infraestrutura - CPT,3,BOLETO,PAGO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,220,d1a9319d748d6a5e08f4c441da6e5b21f5cb0696d251fb1ac373aa4e47d0c90d
TR-00221,2024-06-13,2024-06-01,MKT,FORN-00002,DESPESA,2987.4154468304346,2987.4154468304346,BRL,Direitos de propriedade intelectual - MKT,32,TRANSFERENCIA,PAGO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,221,fe3ae6dc56ba2c2c0643a1ee97852fc68b0b5e873c055615ac082b139a1394d4
TR-00222,2024-06-03,2024-06-01,CTB,FORN-00002,RECEITA,2850.620342140837,2816.144254672683,BRL,Royalties recebidos por CTB,32,TED,CANCELADO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,222,87306f2dd4de39f12a1223d52d5302ea02a2ffb77c70417aa1e6ccde086e43ec
TR-00223,2024-06-10,2024-06-01,COMP,FORN-00002,RECEITA,2572.0570693968916,2504.329283552012,BRL,Abatimento comercial registrado em COMP,38,PIX,CANCELADO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,223,6e73c788ab08988f2c41006926bd17fd4131f98471dd1d913942137cab42c780
TR-00224,2024-06-24,2024-06-01,OP,FORN-00002,DESPESA,2832.699519159659,2716.436669404102,BRL,Royalties recebidos por OP,32,BOLETO,PAGO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,224,a09bcf8a75ef74939b687623a89675d65d5d1ce97689b37467cbf8b067817a20
TR-00225,2024-06-17,2024-06-01,CPT,FORN-00002,RECEITA,2796.3484486330735,2716.2622364087915,BRL,Serviço de telefonia e internet - CPT,9,TRANSFERENCIA,PAGO,ca658f93-cb84-4a95-afe2-4b2f08aaf5a1,2024-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,225,4b6aae8fbde1b85e957bb2cd6a6d2d2d8f1b29ee696e13df97547266e6217e0e
