id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00199,May 24 2024,2024-05-01,TI,FORN-00002,RECEITA,2690,"2.689,68",BRL,Despesa de refeição em deslocamento (TI),20,CARTAO,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,199,b3edb3e9f5a6f32214e01515d828ed79d1566d21d2c96ba6e5298b865437feba
TR-00200,15/05/24,2024-05-01,VND,FORN-00002,DESPESA,2798,2798.28,BRL,Aquisição de material operacional - VND,2,BOLETO,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,200,770f9867f07906a3dbc736db06084a33101ebb4eb5be6fcf1fe2f20ae26b313a
TR-00201,05-20-2024,2024-05-01,SEC,FORN-00002,RECEITA,6.984,"6.893,05",BRL,Serviço especializado solicitado por SEC,1,BOLETO,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,201,951c644ef3f029c4b34b6d17b5bf2c20f8ff8c58e5e99e7514754be6cf16a733
TR-00202,05-28-2024,2024-05-01,PJT,FORN-00002,DESPESA,"3.248,05","3.096,74",BRL,Venda de ativo imobilizado por PJT,35,TRANSFERENCIA,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,202,df6f68fea9168f18ab595396fe19a196ff8892c8c9c098600d4ee1f67bbf78ec
TR-00203,17/05/24,2024-05-01,COM,FORN-00002,DESPESA,"2.838,78","2.793,12",BRL,Receita de comissão comercial - COM,33,PIX,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,203,9ca14f8bdb3c6c7bd5dcac14c119619b891c93750b4215fa757019a7e016d4eb
TR-00204,2024-05-08,2024-05-01,CPT,FORN-00002,RECEITA,"2.700,80",2700.80,BRL,Custo operacional associado a CPT,8,PIX,ATRASADO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,204,fb87197edb9d6361be84e6313202c32e2b229dcd7635efb8ee0c78b5ba459b8f
TR-00205,05-29-2024,2024-05-01,LOG,FORN-00002,DESPESA,"R$ 2.989,24",2989,BRL,Investimento em marketing corporativo (LOG),4,PIX,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,205,ceb21cefdf1cfc0b7864cda30144bce26831ca959eb60bb8cb7b19d39c93a69c
TR-00206,05-17-2024,2024-05-01,ADM,FORN-00002,RECEITA,"R$2425,75",2426,BRL,Alimentação em viagem corporativa - ADM,20,TRANSFERENCIA,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,206,fe8f01e677253d42e038c16aa965867c343500bc15a31f1613f992166051b07b
TR-00207,28/05/2024,2024-05-01,SEC,FORN-00002,RECEITA,2584,"2.583,51",BRL,Contrato de serviço - setor SEC,1,TRANSFERENCIA,ATRASADO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,207,71f147a7fdfcca9f9ff280758d504b5ab118b3ccf23fc026d1bc9c3bfe5bd874
TR-00208,15/05/24,2024-05-01,SEC,FORN-00002,RECEITA,"R$2885,27",2885,BRL,Treinamento corporativo para equipe SEC,30,TRANSFERENCIA,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,208,98da51cc52f0b23ca2e96e6ba526103296923cd68554069a25b8da01aba853d4
TR-00209,2024-05-06,2024-05-01,FIN,FORN-00002,RECEITA,"2.742,00","R$2742,00",BRL,Receita extraordinária - FIN,37,CARTAO,CANCELADO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,209,d550d71cf0faf9166a71069b14ef60264555cc0cd8a2bce41e41d3eac636fcb1
TR-00210,27/05/2024,2024-05-01,CTB,FORN-00002,RECEITA,8.977,"8.977,23",BRL,Assessoria legal vinculada à área CTB,7,PIX,ATRASADO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,210,e0ef878688d587c14c87ab311d7d542955abb620cca792681de9a3b20042285f
TR-00211,05-23-2024,2024-05-01,COMP,FORN-00002,DESPESA,"R$2798,87","R$ 2.798,87",BRL,Despesa jurídica da área COMP,24,TRANSFERENCIA,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,211,555b61d577be7deb7b8e7da18ab0ef4a82ca43dc7c337c6cd6e3d6cbec34d682
TR-00212,May 15 2024,2024-05-01,OP,FORN-00002,DESPESA,"R$ 2.907,63",2907.63,BRL,Serviço especializado solicitado por OP,1,BOLETO,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,212,af59e1e68e26e3a6a2701a1750633c540a54b8e2282e46387782c9acdc03ee4c
TR-00213,13/05/24,2024-05-01,COMP,FORN-00002,DESPESA,"2.392,18","R$2392,18",BRL,Manutenção estrutural vinculada à área COMP,3,TED,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,213,535f805698fd5216b0d35a965539c6eafd5ef4616e17694d42fb1606c35feeba
TR-00214,08/05/2024,2024-05-01,RH,FORN-00002,DESPESA,3102.16,3.102,BRL,Custo operacional associado a RH,8,BOLETO,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,214,d89f492a0caa6414196a7b0a0a2aa90d6369704e988a9cdf76351f255414aa1c
TR-00215,2024-05-27,2024-05-01,PES,FORN-00002,RECEITA,"R$ 2.601,00",2601.00,BRL,Assessoria legal vinculada à área PES,7,TRANSFERENCIA,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,215,4c6f7313ac553460e3f4d1d966044ce839c77a5c7d40a6a41e236c3ee6b7c679
TR-00746,May 09 2024,2024-05-01,FIN,FORN-00006,RECEITA,"R$ 1.770,04","R$ 1.770,04",BRL,Compra de insumos para setor FIN,2,TRANSFERENCIA,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,746,639edfaf06cd47e933e3aec6fd2394631dce6d724e85a6941de551770aec7ad6
TR-00747,2024/05/13,2024-05-01,OP,FORN-00006,RECEITA,1715,1.715,BRL,Contrato de conectividade para área OP,9,PIX,PAGO,e403881d-2ecb-461b-9f37-2f37fc144f8d,2024-06-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,747,cd71f9a70f6ad1cabdc2b5850b8dbdd1abd20ba868ce6abda7311f23618bd9c4
