id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00168,2024-03-18,2024-03-01,ADM,FORN-00002,DESPESA,2923.5835578207207,2824.5305142528164,BRL,Receita de aluguel creditada em ADM,31,BOLETO,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,168,959638a394cbfb320d3b1a16e10b415b5efb15444f365ffa697ac91c785ab3ec
TR-00169,2024-03-22,2024-03-01,TI,FORN-00002,DESPESA,3018.1991052058847,3018.1991052058847,BRL,Material de marketing solicitado por TI,15,BOLETO,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,169,f58a2078f398a4ff298d2101e9c71444acc9cd3b61900cc55b4549fcda384f4b
TR-00170,2024-03-28,2024-03-01,CPT,FORN-00002,DESPESA,2354.1829753175584,2273.689156272197,BRL,Venda de ativo imobilizado por CPT,35,PIX,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,170,6a55a52760e952d9f2d284a6050a61f75fe9c75896eb36b471f8252c6c9b27c6
TR-00171,2024-03-18,2024-03-01,TI,FORN-00002,RECEITA,2481.5396985175007,2481.5396985175007,USD,Contrato de serviço - setor TI,1,TRANSFERENCIA,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,171,37a0d83a6fa2267287ab1728c18ec00f11ce4fcb062500ca8af5b17b9b6a659c
TR-00172,2024-03-12,2024-03-01,PJT,FORN-00002,RECEITA,2308.642209958524,2308.642209958524,BRL,Renovação de certificados digitais - PJT,26,TED,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,172,5dea8b38a5ee788264b1667c29ed6cde4d930e39338cfc4fed44b08c56c65254
TR-00173,2024-03-14,2024-03-01,COM,FORN-00002,DESPESA,2501.692896211777,2501.692896211777,BRL,Serviço de tecnologia contratado por COM,5,TED,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,173,dd7fc47d8d68c2f4e674db900e31a41785ee38638e5aad935a31ee1cb5f75015
TR-00174,2024-03-19,2024-03-01,JUR,FORN-00002,DESPESA,2402.6302175773817,2402.6302175773817,BRL,Prestação de serviço para área JUR,1,TED,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,174,e5748846cc4a22787fce18f7d790477e5e73c5bb08e65a50e83afe090b1a7748
TR-00175,2024-03-15,2024-03-01,PES,FORN-00002,DESPESA,2881.1762062402927,2801.9444989161752,BRL,Licenciamento de software - PES,5,PIX,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,175,c5a591262d38fcf4ac750049ed7fdabeb5e27358c33999da7e5ab30c21f17d15
TR-00176,2024-03-15,2024-03-01,OP,FORN-00002,DESPESA,2793.1946067852177,2793.1946067852177,BRL,Serviço relacionado a recursos humanos (OP),6,BOLETO,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,176,dc941f55904c4eef4f2b7ee37fa2ae1c60233097c375114b6cc1afb606d7546c
TR-00177,2024-03-08,2024-03-01,LOG,FORN-00002,DESPESA,2688.2827172004804,2688.2827172004804,BRL,Despesa operacional - LOG,8,TRANSFERENCIA,PAGO,54248583-3676-4d57-8435-9629b673e086,2024-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,177,c02295634d9a288eccaeb51591e0bb7c3576d30ef1b94d2f81550d42e7c6ebb7
