id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00055,2025-04-14,2025-04-01,RH,1000000,DESPESA,4645.109862919208,4645.109862919208,BRL,Aquisição de material operacional - RH,2,TRANSFERENCIA,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,55,59fdf0a3cf8f3adf522b2d7b5e238453914ca90d782b257638ebf1c00ce7084c
TR-00056,2025-04-02,2025-04-01,SEC,1000000,RECEITA,4296.217716022228,4161.372874470139,BRL,Compra de insumos para setor SEC,2,PIX,ATRASADO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,56,8219cf11e378cffadb32ed8fa935db636fabbf0f8c6cb403a8323d85e704fdac
TR-00057,2025-04-09,2025-04-01,JUR,1000000,RECEITA,4110.619651257912,4110.619651257912,BRL,Serviço relacionado a recursos humanos (JUR),6,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,57,dfab5bf49e93d32fa0720d7ba153b793f3b418989a0ad617eb574b60713b56b4
TR-00058,2025-04-21,2025-04-01,PJT,1000000,DESPESA,4432.05512542808,4432.05512542808,BRL,Receita eventual registrada em PJT,37,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,58,518ced4eefa8c05c334aa6ca5c6b2b633d73feb0e16ddab574b7de9a69f0d57b
TR-00059,2025-04-14,2025-04-01,PJT,1000000,DESPESA,4272.241245275577,4272.241245275577,BRL,Participação nos resultados vinculada a PJT,34,BOLETO,ATRASADO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,59,636e7c085463103d782e160186fcf9c8cfcb71fe5d74f6c0794b849dde359546
TR-00060,2025-04-18,2025-04-01,ESG,1000000,RECEITA,4746.757508756017,4746.757508756017,BRL,Alimentação em viagem corporativa - ESG,20,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,60,5910cf626e4eb059ae49dc9c291f9417261836cfe0461a09458e7b8e02e346af
TR-00061,2025-04-08,2025-04-01,ATD,1000000,RECEITA,4062.616762684877,3898.6533581615367,USD,Honorários jurídicos - ATD,7,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,61,dabdb4d4e9864d996343c8035d583cb33a43ab6aec9f0683f389a8fd5876ec67
TR-00062,2025-04-14,2025-04-01,OP,1000000,RECEITA,4550.828710883316,4550.828710883316,BRL,Seguro contratado pela área OP,21,TRANSFERENCIA,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,62,1c7fd68431f5bb06d1d3b39e690904977eccc31b32afd61b3f629bf8dbbcd3a4
TR-00304,2025-04-10,2025-04-01,OP,FORN-00003,DESPESA,1977.0259246555177,1952.6248167710455,BRL,Receita eventual registrada em OP,37,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,304,0f21c18bc5b2d9af08bcd5b4924d4485c5e63a29bbe2a0e3234fd37c276a9515
TR-00305,2025-04-17,2025-04-01,OP,FORN-00003,RECEITA,2040.3165453372212,2040.3165453372212,BRL,Campanha institucional - OP,4,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,305,ab97e32e02758272933a66fb76b053c5b6d5ac617011ef4dcdc3f883e0b2c21a
TR-00306,2025-04-17,2025-04-01,OP,FORN-00003,DESPESA,2162.302030336673,2162.302030336673,BRL,Serviço técnico especializado para OP,11,TED,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,306,bddb7d4bd60a43330925c608f4e220261a047780090ce75ba797e97f586aa790
TR-00307,2025-04-15,2025-04-01,CPT,FORN-00003,DESPESA,1167.4567357131234,1050.395736169352,BRL,Despesa operacional - CPT,8,TED,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,307,81b6c0daa54af38882c1ec3c24ac2e8e5259b6de9879d29b5619e6f362719e37
TR-00308,2025-04-08,2025-04-01,COMP,FORN-00003,RECEITA,2102.269968214651,2102.269968214651,BRL,Despesa de infraestrutura - COMP,3,TED,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,308,bada46e3fffb989d50e77f623fb33e13e4488e13c1931f5baf04700cec57374f
TR-00309,2025-04-15,2025-04-01,CTB,FORN-00003,RECEITA,2414.6286311372687,2308.8009771753095,BRL,Prestação de serviço para área CTB,1,TRANSFERENCIA,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,309,2dc2779538420b95e09882b4107584ceddc35233dd8c314166743a54066dacf5
TR-00310,2025-04-17,2025-04-01,JUR,FORN-00003,DESPESA,1951.15367350926,1915.1782882860582,USD,Serviço de tecnologia contratado por JUR,5,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,310,425e1a04065b21cc7197bc0135aba485a554ec293cfb092303fea03d4d013b17
TR-00311,2025-04-15,2025-04-01,COMP,FORN-00003,DESPESA,1617.1396644848958,1617.1396644848958,BRL,Manutenção de equipamentos de COMP,28,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,311,0e540e726c8d711509b905f3c4dee837b1c618371c90dcdfdc0c20af1b0b8dc3
TR-00312,2025-04-14,2025-04-01,PJT,FORN-00003,DESPESA,2197.3041172921185,2197.3041172921185,BRL,Encargos de empréstimo vinculados a PJT,23,TRANSFERENCIA,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,312,a17e9acf38bf836170d8e1b713b82ef332f13d0450e399b80c42cf2c70478338
TR-00313,2025-04-18,2025-04-01,PRD,FORN-00003,DESPESA,2094.9880395269765,2072.3221044420416,BRL,Direitos de propriedade intelectual - PRD,32,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,313,a0961fb1e57bc0845028b02d1dac6ad5175e8c73881309eb451fcec75b4251ae
TR-00314,2025-04-17,2025-04-01,PRD,FORN-00003,RECEITA,2038.8277242463869,2006.7488281244327,BRL,Custo operacional associado a PRD,8,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,314,91365c8d722963d8176c6e53d5111a59c982daae1b784b58346bc0e42a617ec8
TR-00315,2025-04-10,2025-04-01,COMP,FORN-00003,DESPESA,2015.0896592306715,1927.0875937399878,BRL,Renovação de certificados digitais - COMP,26,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,315,5dca86a2a0be7bd58ea3d2562a6259139da2d07ee0ec6cf447ed63166f930fe3
TR-00316,2025-04-14,2025-04-01,LOG,FORN-00003,DESPESA,2074.659829658272,1992.1964772548051,BRL,Encargos de empréstimo vinculados a LOG,23,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,316,0eeba73ea6ff96241caf5c29966ac438df66a23b70ea52ce0e7b7ca60753783b
TR-00317,2025-04-14,2025-04-01,ADM,FORN-00003,DESPESA,2017.4084139029574,1935.9155432705265,BRL,Custo operacional associado a ADM,8,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,317,32f6b3aaea60fa8422309cb61f1d335f8e175e9b4476fe0c5f464432b9694ed3
TR-00318,2025-04-21,2025-04-01,VND,FORN-00003,DESPESA,2035.7720091265173,2035.7720091265173,BRL,Serviço de tecnologia contratado por VND,5,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,318,53974b5196875ad028904d6240985e13ee47bc6e7a9a962b75d5b332a68e98a2
TR-00319,2025-04-07,2025-04-01,COM,FORN-00003,RECEITA,1943.8372478443184,1943.8372478443184,BRL,Diária de hotel para equipe COM,19,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,319,79aa8faff2da6bf580caefa086bda34ebe380627bc749af977a94058c4b2843c
TR-00320,2025-04-14,2025-04-01,COM,FORN-00003,DESPESA,1799.679609496757,1799.679609496757,BRL,Aquisição de material operacional - COM,2,PIX,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,320,e82740867cfba4b3e602e0489ab8677affaf525fc7bf67f205e36b05f1edb1e9
TR-00445,2025-04-18,2025-04-01,OP,FORN-00004,DESPESA,4212.302874584259,4212.302874584259,BRL,Desconto concedido em operação de OP,38,TED,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,445,eeb7b6baf3b1c13e2c99368815eb25715c54c631c3317785362be6c1bfe80f19
TR-00446,2025-04-21,2025-04-01,FIN,FORN-00004,DESPESA,4629.344288098828,4629.344288098828,BRL,Manutenção estrutural vinculada à área FIN,3,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,446,b7b5266533e6c3551ac43a0dc88013f45396c099f77903772097ac3e23eb6434
TR-00447,2025-04-17,2025-04-01,VND,FORN-00004,DESPESA,3554.679567493529,3554.679567493529,BRL,Contrato de serviço - setor VND,1,TED,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,447,8a03f07810f9b1300932d49d36ac902ae4fe041faeb9e8a6a5f3ba2df7b97272
TR-00448,2025-04-17,2025-04-01,FIN,FORN-00004,RECEITA,10996.19252736069,10996.19252736069,BRL,Despesa operacional - FIN,8,BOLETO,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,448,f8e2209d36e4175a81fff52453de20d47665de2784a74ac2ed24fce7ecf745f7
TR-00449,2025-04-09,2025-04-01,JUR,FORN-00004,RECEITA,3910.9380769228856,3743.9402616123084,BRL,Serviço relacionado a recursos humanos (JUR),6,TED,PAGO,3e90103e-9715-4546-8cc5-469aa4b4ba88,2025-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,449,836f75b8bab4fa1b78b0b0bd72969ae561dace62387cd9b0396942d884d137a3
