id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00152,2024-02-12,2024-02-01,JUR,FORN-00002,RECEITA,2861.184762574674,2861.184762574674,BRL,Combustível e lubrificantes para frota (JUR),16,TRANSFERENCIA,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,152,e764dc349e42d8977c10057cd9cecf9283c12c82d16f6cf29916b44d170f158a
TR-00153,2024-02-21,2024-02-01,COMP,FORN-00002,DESPESA,2973.882004314541,2973.882004314541,BRL,Contrato de serviço - setor COMP,1,CARTAO,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,153,c8f906405a0a4f604377a528ac230c13177168c135f0b46d97842697a942a4ba
TR-00154,2024-02-19,2024-02-01,COM,FORN-00002,DESPESA,2384.953389494046,2301.240204729441,BRL,Campanha institucional - COM,4,BOLETO,ATRASADO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,154,537871fcf01a45431cd33463342d928911ec0295ff6711e85cc57e828f21f8d8
TR-00155,2024-02-14,2024-02-01,RH,FORN-00002,RECEITA,2806.849437563157,2680.778925053342,BRL,Licenciamento de software - RH,5,TED,ATRASADO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,155,e0be2396aac6b2049d44fb8a139c80453b33824cb7828b75db524be841c61b20
TR-00156,2024-02-08,2024-02-01,COM,FORN-00002,RECEITA,2988.346526911376,2938.4416382095164,BRL,Honorarium advocatício - COM,24,BOLETO,ATRASADO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,156,afe3294ab33681dec285e77a5888765b44f14450093b9780e7abbb72b0d7c64f
TR-00157,2024-02-14,2024-02-01,TI,FORN-00002,RECEITA,2872.9076933296355,2872.9076933296355,BRL,Assessoria legal vinculada à área TI,7,TED,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,157,5e877c70b78cf132e739a415605647408d4e7193ff144724e8ebcc9dc5662843
TR-00158,2024-02-06,2024-02-01,TI,FORN-00002,RECEITA,2708.0283909174846,2708.0283909174846,BRL,Serviço de tecnologia contratado por TI,5,PIX,CANCELADO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,158,92688f1f6bfcff17dbe74b19102395b91823f57aab7073712335f1fc160cf3de
TR-00159,2024-02-16,2024-02-01,LOG,FORN-00002,DESPESA,3544.0850212645328,3544.0850212645328,BRL,Prestação de serviço para área LOG,1,TRANSFERENCIA,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,159,5b9eebe3c84afe8034b92955bdadcd54719aa7422ed96fbf075a07786ad8e5b8
TR-00160,2024-02-19,2024-02-01,VND,FORN-00002,RECEITA,3311.2884473853696,3189.813044975431,BRL,Propaganda e divulgação para área VND,13,PIX,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,160,4ac1ef6999d4f3a4175399d06d41e6a95e0f620dfdb68cb9c35b59651eccb1dd
TR-00161,2024-02-16,2024-02-01,PRD,FORN-00002,DESPESA,2732.522240783984,2732.522240783984,BRL,Prestação de serviço para área PRD,1,PIX,ATRASADO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,161,6cf27c134b8b8784468e30ac7bec19b077501d92f7cf9d4ee18046af9701de5e
TR-00162,2024-02-02,2024-02-01,PES,FORN-00002,DESPESA,2678.6497060329198,2678.6497060329198,BRL,Hospedagem em viagem a serviço de PES,19,TRANSFERENCIA,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,162,9f1d3ec5d802eb41d3bd0082809e2618db8fc854efc28cba7e5cbd3eb357928b
TR-00163,2024-02-19,2024-02-01,VND,FORN-00002,RECEITA,2927.9817722105604,2927.9817722105604,BRL,Serviços contábeis externos - VND,25,TED,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,163,27909653120cd9a16cccaf470f5f800a5d94621d4eb03079cf7986d8ca3f5008
TR-00164,2024-02-14,2024-02-01,MKT,FORN-00002,DESPESA,2714.296008865728,2714.296008865728,BRL,Treinamento corporativo para equipe MKT,30,CARTAO,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,164,eaa82827adb0eb539c9aa3ee965d06c8474316054697ebc88132729d8251ef5b
TR-00165,2024-02-13,2024-02-01,ESG,FORN-00002,RECEITA,3100.116671599616,3100.116671599616,BRL,Despesa operacional - ESG,8,PIX,ATRASADO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,165,0ab01d1a65131df70c437c8cc7822fd90ce012d5518986ba60763269a69f53a2
TR-00166,2024-02-12,2024-02-01,OP,FORN-00002,DESPESA,2405.024678076835,2321.5243037532164,BRL,Receita eventual registrada em OP,37,TRANSFERENCIA,PAGO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,166,09120fa4f90d78e13d6613ffefd8fd5bf05782382a53aa049aa83551172ae649
TR-00167,2024-02-06,2024-02-01,MKT,FORN-00002,DESPESA,2665.030603745791,2618.5318671586247,BRL,Manutenção de equipamentos de MKT,28,PIX,ATRASADO,5eaaea44-42e3-4c8a-ac46-eefd002262da,2024-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,167,04adb89ab8329f6167291e1becc872d525296b6ed3584bd2c5eda2d8d30c0950
