id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00077,2025-06-16,2025-06-01,MKT,1000000,DESPESA,4515.366090710289,4515.366090710289,BRL,Serviço de tecnologia contratado por MKT,5,PIX,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,77,956fb16f163d47dad834185b7ebd3aeccc010ee8b3b2d32048883cf2ec0da1ba
TR-00078,2025-06-16,2025-06-01,JUR,1000000,RECEITA,3990.0497544614577,3848.6185793740265,BRL,Taxas bancárias incidentes em JUR,22,CARTAO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,78,41a689aaa814c263d1f23ec8c06705bc7d4d4e714ad75fbd43d665e8a234dc6f
TR-00079,2025-06-13,2025-06-01,FIN,1000000,RECEITA,3981.358824477586,3981.358824477586,BRL,Despesa de RH - FIN,6,PIX,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,79,8a6faa439354d623ce703f8d14a2518d28e52aaed8057f30af0a9db60e021b30
TR-00080,2025-06-13,2025-06-01,OP,1000000,DESPESA,4206.525062242493,4206.525062242493,BRL,Serviço de tecnologia contratado por OP,5,TRANSFERENCIA,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,80,0e2260c90e46efa23b0ac60dd9217f9a129510ca1d590163bc175b17097bbe6f
TR-00081,2025-06-23,2025-06-01,SEC,1000000,RECEITA,3623.220018972351,3509.7777364173185,BRL,Serviço especializado solicitado por SEC,1,PIX,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,81,4b8e65cc36f99a3a9206d5a9e47c4c9cefbe9fdc0356fc09f563ef23f7978f23
TR-00082,2025-06-20,2025-06-01,FIN,1000000,RECEITA,5029.157415304575,5029.157415304575,BRL,Custo operacional associado a FIN,8,PIX,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,82,c986d51d5a2a973c8ad02811e51fc3d6532e3195eceee3a1a1a05c7700e9e36e
TR-00083,2025-06-09,2025-06-01,OP,1000000,RECEITA,4565.742193042753,4565.742193042753,BRL,Encargos de empréstimo vinculados a OP,23,PIX,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,83,46a8c12ada22bc2bf0d6f12aa576955b13008b28851755b5f147e6023484a5dc
TR-00335,2025-06-23,2025-06-01,FIN,FORN-00003,RECEITA,1786.65649938662,1756.8622335994166,BRL,Contrato de SaaS vinculado a FIN,27,BOLETO,CANCELADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,335,98be1ac6316a4564d0fc88dd12c51ffff32886972407a41f5764e2a54053e0db
TR-00336,2025-06-10,2025-06-01,RH,FORN-00003,DESPESA,2019.0428980552108,1942.121896462977,BRL,Manutenção estrutural vinculada à área RH,3,CARTAO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,336,d80a7abb772ab13065843e0b33203d16fa20fd5b239a7b5ac7f491dd5ebb8296
TR-00337,2025-06-10,2025-06-01,COMP,FORN-00003,DESPESA,2227.786759179095,2202.1747445658675,BRL,Despesa operacional - COMP,8,BOLETO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,337,db34c1e5b761e8c81a16f7d1e91d418f8dda6b8afeb61f2dc68bf4c9d24451fc
TR-00338,2025-06-16,2025-06-01,ATD,FORN-00003,DESPESA,2398.174600409318,2330.7889506372762,BRL,Serviço especializado solicitado por ATD,1,TED,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,338,759032f4ae59a42e6fbe96e92ad501f756d32cac667c3353801465ff21602207
TR-00339,2025-06-17,2025-06-01,OP,FORN-00003,RECEITA,2568.023028883563,2486.2615788409253,BRL,Produção de material gráfico - OP,15,BOLETO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,339,c730c6f7293142200b468817ace28328f9e4863ede08313004faff3ed9c347ba
TR-00340,2025-06-16,2025-06-01,CPT,FORN-00003,RECEITA,2068.429236914766,2014.4325805781405,BRL,Imposto sobre venda apurado em CPT,40,BOLETO,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,340,b0da3ee240443a7c40976c829709ecbe81ab1ee8398d687898e703f2735b8985
TR-00341,2025-06-05,2025-06-01,MKT,FORN-00003,DESPESA,2785.258537985338,2785.258537985338,BRL,Hospedagem em viagem a serviço de MKT,19,BOLETO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,341,c8593e032f99ec5376b3d39191f43df9d5b648f4cd14b4605954cc4acae0821d
TR-00342,2025-06-23,2025-06-01,QAS,FORN-00003,DESPESA,2193.827425652601,2193.827425652601,BRL,Tarifas de serviços financeiros - QAS,22,BOLETO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,342,5bebff8c580bab216cad81487ba590d2d920457e2241a99a73c6f18988fbc82b
TR-00343,2025-06-19,2025-06-01,COMP,FORN-00003,DESPESA,2155.689969075287,2155.689969075287,BRL,Serviço de tecnologia contratado por COMP,5,TED,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,343,272abb706fc89543f945219a875a9a741005c5f2b278c366187ffda56a3e42d3
TR-00344,2025-06-16,2025-06-01,OP,FORN-00003,DESPESA,2331.929669582003,2331.929669582003,BRL,Investimento em marketing corporativo (OP),4,PIX,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,344,84c67cdc533edce7c3f89dd89464eee4c45c4bbf5252036001a6e46ff5ee614f
TR-00345,2025-06-16,2025-06-01,CTB,FORN-00003,DESPESA,2274.1416521943925,2274.1416521943925,BRL,Licenciamento de software - CTB,5,BOLETO,CANCELADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,345,74822d83e6e7f3a782b0c8035212904a75ba793420949dbf6f1289a890a47166
TR-00463,2025-06-05,2025-06-01,ESG,FORN-00004,RECEITA,9936.044517893817,9870.019386962866,BRL,Investimento em marketing corporativo (ESG),4,CARTAO,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,463,7c68947f3775686cd6e4b3c5622ff4ae7c0a0e3545925c1f327553631daf8ae3
TR-00464,2025-06-18,2025-06-01,JUR,FORN-00004,RECEITA,3716.269583145025,3622.9393056424037,BRL,Prestação de serviço para área JUR,1,TED,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,464,657820d16b8b754d6fb08541e30654f6454353a4797d001dc15af8fd126d2bcf
TR-00465,2025-06-12,2025-06-01,OP,FORN-00004,DESPESA,4193.62441615655,4193.62441615655,BRL,Manutenção preventiva de veículos - OP,17,CARTAO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,465,8990f31986cfab8c3da6a3927db9165b5db2e540fb3866b09cfd0b9d951c28bc
TR-00466,2025-06-09,2025-06-01,MKT,FORN-00004,DESPESA,4175.693235200741,4175.693235200741,BRL,Doação recebida em favor de MKT,36,TRANSFERENCIA,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,466,3a34498c64be0c3549db147f125f6f84a41399bab22ba1c05c09fc12e22abc71
TR-00467,2025-06-09,2025-06-01,OP,FORN-00004,RECEITA,4095.4359330657085,4095.4359330657085,USD,Licenciamento de software - OP,5,TRANSFERENCIA,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,467,215f2b1df3723bba23b74a79886b5893cbbc3c788fa73dc635d4387f88e0b651
TR-00468,2025-06-02,2025-06-01,MKT,FORN-00004,RECEITA,4144.235686797224,4144.235686797224,BRL,Contrato de serviço - setor MKT,1,TED,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,468,94c942f9c9434a773231f60756f0125959c8a9bea4029a8974cb3edacb31424c
TR-00469,2025-06-11,2025-06-01,MKT,FORN-00004,DESPESA,4634.589737353174,4461.134290798431,BRL,Despesa de infraestrutura - MKT,3,TRANSFERENCIA,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,469,831a773e3a567fad2aff870f52214a9362b71a1d3bf0ee2d0e3958ba5aca3b97
TR-00470,2025-06-11,2025-06-01,JUR,FORN-00004,DESPESA,4255.418608522575,4052.0656162884416,BRL,Manutenção de equipamentos de JUR,28,PIX,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,470,c39f73b72e2d02516f715ef4a1131d5831d04242a615b8bc280e3f75df4c4bc9
TR-00471,2025-06-16,2025-06-01,ATD,FORN-00004,RECEITA,3252.806940106594,3252.806940106594,BRL,Assessoria legal vinculada à área ATD,7,BOLETO,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,471,33ff187d3e2330617ad88756491bca9f4de0879a25adfe072633eadf963b762f
TR-00691,2025-06-19,2025-06-01,COM,1000004,RECEITA,3251.5813740570543,3251.5813740570543,BRL,Participação nos resultados vinculada a COM,34,TRANSFERENCIA,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,691,96534fb0bd4e93176289e53624c6b216ac96bac6a272ec41ffa6b370764117b6
TR-00692,2025-06-23,2025-06-01,ESG,1000004,DESPESA,2597.115763068232,2542.2176415155313,BRL,Alienação de bem patrimonial - ESG,35,BOLETO,CANCELADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,692,9227bacefea548cef9307a7ce43797e77d464286ebaca09ad29842e03c9baf89
TR-00693,2025-06-20,2025-06-01,ATD,1000004,RECEITA,3666.6903898974365,3666.6903898974365,USD,Despesa de infraestrutura - ATD,3,TED,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,693,f366de817001ba93711971035417e3ac8c32d0d007420553925edbcc3a5def84
TR-00694,2025-06-30,2025-06-01,ADM,1000004,DESPESA,3455.896975497584,3455.896975497584,BRL,Licenciamento de software - ADM,5,TED,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,694,e749d85690aa6aa7d67b7002d93dc4e467ff5d8525ac6bea5e2ef78cf3d4fd92
TR-00695,2025-06-23,2025-06-01,MKT,1000004,DESPESA,3252.5603489777427,3252.5603489777427,BRL,Investimento em marketing corporativo (MKT),4,TRANSFERENCIA,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,695,932835a29170402174b6f9a5a60acc105e66be239c36f1f0b49f114231752d46
TR-00696,2025-06-13,2025-06-01,COMP,1000004,DESPESA,1882.7560257571956,1882.7560257571956,BRL,Contrato de serviço - setor COMP,1,BOLETO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,696,afe18269df66c7dc4656f0a55532ad2d73cdb91904dc8b21cf1651563dea12ea
TR-00697,2025-06-16,2025-06-01,COM,1000004,DESPESA,3413.3107887790393,3413.3107887790393,BRL,Serviço de tecnologia contratado por COM,5,TRANSFERENCIA,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,697,bd89974df1ab5694830476dc983767a189c20e79a81d4f14a2da6c36b36ed029
TR-00698,2025-06-11,2025-06-01,SEC,1000004,RECEITA,4026.8039190472277,3857.7087738837613,BRL,Alimentação em viagem corporativa - SEC,20,TRANSFERENCIA,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,698,0159d96f399250638c2f4c4edd3d881f3b4467dad5841521a45568f4fd5cc666
TR-00699,2025-06-09,2025-06-01,OP,1000004,RECEITA,3484.740303810218,3484.740303810218,BRL,Serviço relacionado a recursos humanos (OP),6,PIX,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,699,30806feeb0982c744f01ebd1c1bbe2a69c52cc4b5c222472d3baf3e8b091d4c0
TR-00700,2025-06-20,2025-06-01,TI,1000004,DESPESA,3286.942690454685,3286.942690454685,BRL,Resultado de equivalência patrimonial - TI,34,PIX,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,700,cb42ec8629277a46122c6a98a66df5279c14099ae916f88e42a3865ad036851a
TR-00701,2025-06-17,2025-06-01,FIN,1000004,DESPESA,2822.5225376938492,2781.4384866985615,BRL,Despesa operacional - FIN,8,BOLETO,PAGO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,701,b2366f3b0620f58667394d20a811d20c97b67bfbe2fb939b054cb3342da57418
TR-00702,2025-06-09,2025-06-01,COMP,1000004,RECEITA,3243.954163521133,3243.954163521133,BRL,Despesa operacional - COMP,8,BOLETO,ATRASADO,c16550e8-6a60-4393-9bb9-a89b21b0d97e,2025-07-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,702,8b696b4178b54c5614f00bbe9a0f5391401c16b17f839d4369f500e3bfa01acb
