id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00185,04-09-2024,2024-04-01,ATD,FORN-00002,DESPESA,2885.47,"R$ 2.787,73",BRL,Manutenção estrutural vinculada à área ATD,3,CARTAO,PAGO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,185,3be54052eb5092d9bc0734712a8898fb692e2f9ce8db8bf071c3fb869c0c3e4c
TR-00186,04-15-2024,2024-04-01,COMP,FORN-00002,RECEITA,"2.242,34","2.189,58",BRL,Serviço técnico especializado para COMP,11,TED,PAGO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,186,edc6222368cad9c27f2b38c3875f49f1e572ac6ed18a93309d870b44b5808ab1
TR-00187,Apr 12 2024,2024-04-01,VND,FORN-00002,DESPESA,"R$2505,60",2386.61,BRL,Despesa de RH - VND,6,TED,PAGO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,187,5ae80323c2cdc8ff7ad471479178594037a236a91cd54b0ea6e20b87d39274b0
TR-00188,19/04/2024,2024-04-01,SEC,FORN-00002,DESPESA,2150,"R$2149,90",BRL,Serviço técnico especializado para SEC,11,BOLETO,PAGO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,188,56b90760b92ffed6be9f570e2dfcf6d3b56fea1b2400ee7dfc38d0796aeb5ac5
TR-00189,22/04/24,2024-04-01,CPT,FORN-00002,DESPESA,2802,"2.801,61",BRL,Contrato de serviço - setor CPT,1,TRANSFERENCIA,CANCELADO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,189,7cf4632e106a243f21d27ee2bbaa8ac45e4a05eb672c8a2905fb32d8fcd04d04
TR-00190,Apr 19 2024,2024-04-01,OP,FORN-00002,DESPESA,3195.22,"R$ 3.195,22",BRL,Aquisição de material operacional - OP,2,TED,PAGO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,190,a9cb24c1e130215852327c4848ec50281b66d0dbad9135ba9dcea218888c1853
TR-00191,09/04/2024,2024-04-01,OP,FORN-00002,RECEITA,"R$ 2.577,88",2577.88,BRL,Custo operacional associado a OP,8,TED,PAGO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,191,a7fbff8ff844b50b6a0902dd0e1d3bbb557a39e7957f80f3741b7a8cdf52ef43
TR-00192,2024-04-17,2024-04-01,COMP,FORN-00002,RECEITA,"R$2522,20",2522.20,BRL,Honorários profissionais contratados por COMP,11,PIX,PAGO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,192,967dcaeb90096cb6c7ad88dc8f84bea20c24140279842b9401e9206e434fde7f
TR-00193,2024-04-10,2024-04-01,VND,FORN-00002,DESPESA,"R$ 3.263,31",3263.31,BRL,Honorários jurídicos - VND,7,BOLETO,ATRASADO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,193,ee5228c2a20b5c413ff571fbfc5d3e30a06b3d08e4a745dceba11f3d1df34615
TR-00194,29/04/24,2024-04-01,CPT,FORN-00002,RECEITA,2906.73,2906.73,BRL,Receita eventual registrada em CPT,37,TED,PAGO,8a35d85a-941d-4cb8-8461-9c2828ce2a7b,2024-05-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,194,4eef257f9f005c31bb34ea0c0ef4582ca13816be477a02c8db8947b30c991e1b
