id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00108,Oct 17 2025,2025-10-01,JUR,1000000,RECEITA,"R$ 1.600,65","R$ 1.600,65",BRL,Suporte técnico para sistemas de JUR,29,BOLETO,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,108,18ade5e84f3cc5c0b77ce2d4d6804a491db82f1dafb64019728787a0129c2eeb
TR-00109,08/10/2025,2025-10-01,COM,1000000,DESPESA,"R$4165,20",4033.92,BRL,Suporte técnico para sistemas de COM,29,BOLETO,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,109,729178e8816bbcece6a70d4bff384d02738f0b942df2beb71df671760aa8f609
TR-00110,07/10/2025,2025-10-01,COM,1000000,RECEITA,4105,4.105,BRL,Reparo e conservação de instalações - COM,10,PIX,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,110,c1f0865788dfe393d36cd8aa9b2d17dcc87e1e7170c6a29914c43dac342652ca
TR-00111,10-10-2025,2025-10-01,FIN,1000000,DESPESA,"4.218,75",4219,BRL,Serviço relacionado a recursos humanos (FIN),6,BOLETO,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,111,f1db283ab4aa7e5d27c8888f08a40160102362da946ec6f4a9143afa3f1e1264
TR-00112,20/10/2025,2025-10-01,ADM,1000000,DESPESA,4450.33,"R$ 4.348,39",BRL,Honorários jurídicos - ADM,7,TRANSFERENCIA,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,112,91264881390b1095cb34b499f8669c7d8f30819cdc39e1a07b3d84038e7d20cf
TR-00113,2025/10/13,2025-10-01,SEC,1000000,DESPESA,3918,3918.15,BRL,Serviço técnico especializado para SEC,11,PIX,ATRASADO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,113,7a8011f7df0cd70ce73a561acb10f95d6991968bb56331791cb3287b163a3d7a
TR-00114,10-22-2025,2025-10-01,QAS,1000000,DESPESA,4300,"R$ 4.239,02",BRL,Investimento em marketing corporativo (QAS),4,PIX,CANCELADO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,114,a16f6dd44b1b91a2d6ca74aa1adbca7aaa6c849b862a8a473bf8d8bcf8f5e88a
TR-00115,10-13-2025,2025-10-01,CPT,1000000,RECEITA,"R$4393,83",4.394,BRL,Despesa de RH - CPT,6,CARTAO,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,115,bd9a40724a11a9aa998bf6bc6108f29019759bd9feee1de5843cec6744969d7a
TR-00116,10-17-2025,2025-10-01,ESG,1000000,DESPESA,3856,3.744,BRL,Despesa de infraestrutura - ESG,3,PIX,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,116,a1633565a31af80f3268b6666fa7beb20b8cdaa8dd48e3498a507b77a82d23cf
TR-00117,2025/10/22,2025-10-01,TI,1000000,RECEITA,4.462,4461.62,BRL,Encargos de empréstimo vinculados a TI,23,TRANSFERENCIA,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,117,2e45b20e0a8d2de34c5e1334ed666fa2e90e9857094ba66afcac215bb9637be9
TR-00118,22/10/2025,2025-10-01,PJT,1000000,RECEITA,"R$4397,41","R$ 4.397,41",BRL,Comissão recebida por PJT,33,PIX,ATRASADO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,118,14cc8775d44c68ce7bd5760fb815c805b5c874d88a5c887688459b87049ef0ac
TR-00380,29-10-2025,2025-10-01,CTB,FORN-00003,DESPESA,"R$ 2.237,55",2237.55,BRL,Apólice de seguro - CTB,21,TED,PAGO,b6942bac-fedc-497b-9020-d4f32c4280c3,2025-11-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,380,e7e2e14676872c74a3ec70cbbf32896a82773070eeaa53d815abfe4f18d90187
