id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00008,2024-11-22,2024-11-01,COMP,1000000,DESPESA,3510.0026995180037,3448.6740719187433,BRL,Recebimento de subvenção - COMP,36,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,8,a50a0583604676455dbdde1cb38f8fcbb9141aca9e9f72faeac5f09cc09016a5
TR-00009,2024-11-04,2024-11-01,OP,1000000,DESPESA,4183.691208366082,4183.691208366082,BRL,Contrato de serviço - setor OP,1,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,9,6d3e92316628a36d8a52bc6d2fb6e59db1ce8f2e6b60046a31604b894bf75641
TR-00010,2024-11-11,2024-11-01,JUR,1000000,DESPESA,3282.4532440980106,3282.4532440980106,BRL,Custo operacional associado a JUR,8,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,10,fd0d5af1b75cd081b1d8dc27136d4678d232dfaca8fbd8e4197db82422c10c9a
TR-00011,2024-11-18,2024-11-01,ESG,1000000,RECEITA,3838.1433695288642,3838.1433695288642,BRL,Manutenção predial solicitada por ESG,10,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,11,5a10b57d7896b59dc6381d7cf6841b14698b0707b526051b713401882c5d74ce
TR-00012,2024-11-05,2024-11-01,OP,1000000,RECEITA,3902.6887145230385,3902.6887145230385,BRL,Juros sobre operação financeira - OP,23,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,12,8cdc249fce3bc83db9e8367c1cdace5b2096280ccd79457d5a3846d4932b2d7e
TR-00013,2024-11-25,2024-11-01,QAS,1000000,RECEITA,3616.8295441826303,3616.8295441826303,BRL,Receita extraordinária - QAS,37,BOLETO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,13,33e647a51c19cc8a01e780a6a812d8b47353500f801b399e3e7160c2c21ee68f
TR-00014,2024-11-04,2024-11-01,FIN,1000000,RECEITA,3894.736805889353,3894.736805889353,BRL,Receita extraordinária - FIN,37,BOLETO,CANCELADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,14,fa61df1a1401c92420d25aab11044ab9918dfe78dd6814e7f6082612b780e6fe
TR-00015,2024-11-15,2024-11-01,MKT,1000000,RECEITA,4017.615758153468,4017.615758153468,BRL,Contrato de serviço - setor MKT,1,TRANSFERENCIA,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,15,895e538eb7cca25eaf05d2b1d4672900cf42211059d53ffb828b46b91b52fbcf
TR-00563,2024-11-04,2024-11-01,COMP,1000004,DESPESA,3269.37993907275,3269.37993907275,BRL,Despesa operacional - COMP,8,TRANSFERENCIA,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,563,d296a676a9b9035873d429571f11d446bba76bbe86d9bf613ac3aaeb1bbf0085
TR-00564,2024-11-19,2024-11-01,JUR,1000004,RECEITA,2939.4978549626194,2939.4978549626194,BRL,Manutenção predial solicitada por JUR,10,TRANSFERENCIA,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,564,2ad250bce05f04a9ecc6df7f6f433d1b136f53bc90537c6fd734f889c590d1c9
TR-00565,2024-11-25,2024-11-01,FIN,1000004,RECEITA,3737.861714923243,3737.861714923243,USD,Receita extraordinária - FIN,37,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,565,f6f4e9c4c14e5318119b88dadd9837dc84dfd6a2a765759dd601442f3426846d
TR-00566,2024-11-14,2024-11-01,ADM,1000004,DESPESA,3410.733683707785,3272.756272873014,BRL,Licença de software para área ADM,27,TRANSFERENCIA,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,566,f127d95653e38db141340d1911b562b48f6bd0d79c629d28c5ef5f90fd8b3a11
TR-00567,2024-11-11,2024-11-01,LOG,1000004,RECEITA,3416.586195573425,3416.586195573425,BRL,Aquisição de material operacional - LOG,2,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,567,dd6ecb95902299c1f073dc4fef1b921a6ff77097a5b306494ea96ac38655cd0e
TR-00568,2024-11-25,2024-11-01,PES,1000004,RECEITA,2971.322231915851,2921.4066734449566,BRL,Evento corporativo organizado por PES,14,PIX,CANCELADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,568,c76e71232f4a02644d193a88a95416d87a67e459706caf812d268fcea4cf8ef3
TR-00569,2024-11-11,2024-11-01,FIN,1000004,RECEITA,3572.726444903421,3572.726444903421,BRL,Certificado digital adquirido por FIN,26,TRANSFERENCIA,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,569,e1bad9d8d6761a27adb7f597747fd0ec40a5a43f484d205015a55dfb2d315f68
TR-00570,2024-11-13,2024-11-01,CPT,1000004,RECEITA,3009.846555587404,3009.846555587404,BRL,Reparo e conservação de instalações - CPT,10,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,570,a012285863e034197863af5ac86d517f79d0e251315f19439348bd199e128001
TR-00571,2024-11-25,2024-11-01,FIN,1000004,DESPESA,3126.8870125914486,3126.8870125914486,BRL,Reparo de hardware solicitado por FIN,28,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,571,407585315345f5f8b05ee40cf8cd480e591779d8f3923415ecd86ed299f5727e
TR-00572,2024-11-27,2024-11-01,OP,1000004,DESPESA,3346.69297332835,3222.0675572762148,BRL,Custo operacional associado a OP,8,PIX,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,572,a05812e4f203dba14c9a37e26e187fb3226418e14ac90f33fc237917cfa36c60
TR-00573,2024-11-11,2024-11-01,OP,1000004,DESPESA,3118.4445919643435,3118.4445919643435,BRL,Serviço especializado solicitado por OP,1,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,573,799c8cc68264468b3c3a213ea41971da5c7995329679b6eb79d9aa58f43f79cc
TR-00574,2024-11-25,2024-11-01,COM,1000004,DESPESA,3053.217232614131,3053.217232614131,BRL,Despesa de infraestrutura - COM,3,TRANSFERENCIA,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,574,ae4be57037a345af029ad7207e5e697007c3d7e8fd1b8f3d22e84db62ac81191
TR-00575,2024-11-14,2024-11-01,ESG,1000004,DESPESA,828.8550784447608,828.8550784447608,BRL,Receita de aluguel creditada em ESG,31,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,575,df8473786634339f99c090b50fc17b819f03c4b08e5bc821dd677ff8050306d5
TR-00576,2024-11-18,2024-11-01,ESG,1000004,DESPESA,3656.219084598812,3656.219084598812,BRL,Serviço de tecnologia contratado por ESG,5,CARTAO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,576,3f40ddbf3d72db12ad538f8e7f8dbabb6fc1d1cc15915357f610ce46340372b8
TR-00577,2024-11-19,2024-11-01,JUR,1000004,DESPESA,3614.4385141499934,3561.980137662849,BRL,Passagem aérea para colaborador de JUR,18,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,577,5dd57cc0b87371be9a5add147bbce647d01ac980a951f41cef3ba510b928bc26
TR-00578,2024-11-12,2024-11-01,FIN,1000004,RECEITA,3547.2421801563073,3547.2421801563073,BRL,Compra de insumos para setor FIN,2,TRANSFERENCIA,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,578,c113b8b0aa48e5e6b6c76662de169a800049f349357855de151b846f910b94c9
TR-00579,2024-11-21,2024-11-01,OP,1000004,DESPESA,3469.6470686050884,3469.6470686050884,BRL,Licenciamento de software - OP,5,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,579,bd4915ec8ab2fc6c3f5521879398b4ca5d38f2e7cf81ba2628522215e37bf80c
TR-00826,2024-11-11,2024-11-01,ESG,FORN-00006,RECEITA,1704.92865693697,1704.92865693697,BRL,Venda de ativo imobilizado por ESG,35,TRANSFERENCIA,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,826,178c331f17240026ad18bf5d59e02377be1595fa26d2150e84b8e7ddd68db4bd
TR-00827,2024-11-11,2024-11-01,JUR,FORN-00006,DESPESA,1782.4258987166495,1782.4258987166495,BRL,Despesa de RH - JUR,6,BOLETO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,827,7601a9674bfe15139d61605eabfdc7af672b770aa6f65ae59a50b546a14693ea
TR-00828,2024-11-25,2024-11-01,OP,FORN-00006,DESPESA,2001.4607131607968,1901.8945583900904,BRL,Despesa de refeição em deslocamento (OP),20,TED,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,828,1f5ae41b7e91953416f8db2a298447e78bc3eeabd182f07c078de85404a28b6e
TR-00829,2024-11-21,2024-11-01,OP,FORN-00006,DESPESA,1989.496113742843,1989.496113742843,BRL,Honorários jurídicos - OP,7,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,829,8f654986e91de50a92f64567d86685c6aee427a68d5765f547a37085eb5b0a66
TR-00830,2024-11-14,2024-11-01,COM,FORN-00006,RECEITA,3242.184146187789,3218.0275771771376,BRL,Contrato de consultoria externa - COM,12,TRANSFERENCIA,CANCELADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,830,579d875d36d98200449490b55396d3e29e3182b87ffb66b4d235e2275f5f38a5
TR-00831,2024-11-05,2024-11-01,TI,FORN-00006,RECEITA,1843.9868257303785,1843.9868257303785,BRL,Despesa operacional - TI,8,CARTAO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,831,2d0fa4102ee2c38fd858d71f578824eab24ca115b146e53d76079088cab1f662
TR-00832,2024-11-15,2024-11-01,ATD,FORN-00006,DESPESA,1411.3459285769147,1362.0014938563972,BRL,Despesa operacional - ATD,8,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,832,965d3b12ac25631a7d1f327a9bf5d59628ccb47470025acfd273e21e65c4239e
TR-00833,2024-11-04,2024-11-01,COM,FORN-00006,DESPESA,1785.0353651395853,1785.0353651395853,BRL,Compra de insumos para setor COM,2,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,833,eb1ca22380ff00c7731ad173a90f50d973c4c79dd7dcdf95c7bed467a40c55ab
TR-00834,2024-11-21,2024-11-01,PRD,FORN-00006,RECEITA,1696.291987957732,1696.291987957732,BRL,Prestação de serviço para área PRD,1,BOLETO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,834,c04d9f6c4b4eab08fdfbab4589413393a4cba9815d255324b330974582ee170c
TR-00835,2024-11-13,2024-11-01,TI,FORN-00006,RECEITA,1644.8563751471197,1644.8563751471197,BRL,Contrato de serviço - setor TI,1,TRANSFERENCIA,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,835,461a738658c6072889f8356351f9d6624d2b0eda074a6a3f405260672198ee0d
TR-00836,2024-11-11,2024-11-01,VND,FORN-00006,DESPESA,1946.9627948212924,1946.9627948212924,BRL,Contrato de consultoria externa - VND,12,PIX,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,836,76b98ee08859683f1227e67f02685e3e0e1dcf1228cd937c89aa5e7556b05606
TR-01065,2024-11-12,2024-11-01,COM,ACC-00007,RECEITA,2167.73491795817,2098.8420701885216,BRL,Custo operacional associado a COM,8,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1065,551f460b9aafa7ef3ef4c832179c1f903343b4820870344de53414139aa8a0f4
TR-01066,2024-11-25,2024-11-01,COMP,ACC-00007,DESPESA,2022.516997635296,2022.516997635296,BRL,Renovação de certificados digitais - COMP,26,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1066,15e3b1849cf26696f1f8b82b94ffd5353033b10855b5c7e6825a8c99effde452
TR-01067,2024-11-06,2024-11-01,CTB,ACC-00007,RECEITA,1953.7370568323734,1898.1220637547842,BRL,Receita de aluguel creditada em CTB,31,BOLETO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1067,84ffbd83bf1a77a60af789b07859733f1f8d0a54dea736fe1a4714a8eb48d8b1
TR-01068,2024-11-22,2024-11-01,RH,ACC-00007,DESPESA,1780.9055611371846,1739.1114964046653,BRL,Aquisição de material operacional - RH,2,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1068,ae8ab85c3aa1e5d94dda0cec527c575537d69a7fc86b6ac681943c7becbffbcb
TR-01069,2024-11-14,2024-11-01,ESG,ACC-00007,RECEITA,2227.5686858765002,2162.9028319984222,EUR,Custo operacional associado a ESG,8,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1069,61e90fb8314a2022c8c18931fac3801d9fad45f0223ee9b4148dcaddd63eb7fe
TR-01070,2024-11-25,2024-11-01,QAS,ACC-00007,DESPESA,1533.5766675555974,1498.9274275232021,BRL,Seguro contratado pela área QAS,21,CARTAO,CANCELADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1070,b656cbe5d9a3cb9caf7e15d27e0323e74bb1e70c6cfb3a991374c6f579f62917
TR-01071,2024-11-19,2024-11-01,MKT,ACC-00007,RECEITA,2451.815149037573,2344.4360419102486,BRL,Manutenção predial solicitada por MKT,10,TRANSFERENCIA,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1071,74bba11c2902af1db06e0b38babdd65bd281d6871d80af617672852dae47508e
TR-01072,2024-11-11,2024-11-01,COMP,ACC-00007,RECEITA,2387.378158875241,2387.378158875241,USD,Receita extraordinária - COMP,37,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1072,e93a9a50c7eb81e8b7b9a20b3eef019c7d82b8c0cbd263e2523042d050380d5c
TR-01073,2024-11-13,2024-11-01,RH,ACC-00007,DESPESA,1966.0843586578048,1938.1771201566467,BRL,Prestação de serviço para área RH,1,BOLETO,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1073,afae4290c36f77a396de63d2e0c1c670cba78caf48f823732a39121e0d20d2f9
TR-01074,2024-11-18,2024-11-01,JUR,ACC-00007,DESPESA,2523.935629008587,2523.935629008587,BRL,Serviço especializado solicitado por JUR,1,BOLETO,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1074,e80de5bc004ffd48a2465dd4b49a194a56a0061bc3182577f31d85f4b777aead
TR-01075,2024-11-11,2024-11-01,RH,ACC-00007,DESPESA,2646.066159784498,2537.217306774516,BRL,Despesa operacional - RH,8,PIX,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1075,8cc8c1556da4feef777568bc639a63288df0501946379dc3fc6a1950dce394ee
TR-01076,2024-11-18,2024-11-01,PJT,ACC-00007,DESPESA,2095.228261196523,2095.228261196523,BRL,Despesa de RH - PJT,6,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1076,a86da74c462c7034bcd42c796d7005d81c486220e8a5e2be5e616c4a1da4c707
TR-01077,2024-11-18,2024-11-01,COM,ACC-00007,DESPESA,2243.6212586245733,2243.6212586245733,BRL,Alimentação em viagem corporativa - COM,20,BOLETO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1077,3caaa98dae2eac75475e360c9e92b962fe95547ada28c699fa472585034f8a6e
TR-01303,2024-11-18,2024-11-01,FIN,ACC-00008,DESPESA,5026.386841146618,5026.386841146618,BRL,Licenciamento de software - FIN,5,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1303,f7493c14c409e7849b2aadba3f718ecf839ec132f3b99c08e63798c66267b38c
TR-01304,2024-11-22,2024-11-01,COM,ACC-00008,DESPESA,1672.6965179458189,1430.987569050116,BRL,Honorarium advocatício - COM,24,BOLETO,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1304,ae63808b62bcdfed308d3bf7b0f2218d52285cba7a3d65db91a3d924ab5aa6c5
TR-01305,2024-11-06,2024-11-01,FIN,ACC-00008,RECEITA,5120.568786012753,5120.568786012753,BRL,Campanha institucional - FIN,4,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1305,39dbdc41ca39ea6aac4f272f681863e776dfc6b41cceabdb090dae23a3df9cd6
TR-01306,2024-11-25,2024-11-01,COMP,ACC-00008,RECEITA,5436.208652656174,5436.208652656174,BRL,Produção de material gráfico - COMP,15,CARTAO,CANCELADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1306,5b03c5c0f991922cff1c918bb5fc664f7c7f0df41a5da8d5aca5e98ff3f966c6
TR-01307,2024-11-11,2024-11-01,QAS,ACC-00008,DESPESA,4677.700967810056,4677.700967810056,BRL,Contrato de serviço - setor QAS,1,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1307,3e57f07b251462280a2f17ae6bfef853f6b6f994d6fbb1397578ddd7fe1f9026
TR-01308,2024-11-11,2024-11-01,SEC,ACC-00008,DESPESA,4501.242255401117,4501.242255401117,BRL,Licença de software para área SEC,27,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1308,7c4c4e30897a40098e4a73f05066522c8664890c343e0e3186019c54286efc60
TR-01309,2024-11-21,2024-11-01,COMP,ACC-00008,DESPESA,5217.366772197596,4964.6967948797765,BRL,Serviço especializado solicitado por COMP,1,TRANSFERENCIA,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1309,edf06bd0e3cd968e050bf8207758cb581398a2e316a9774488c8cb89cb5d386b
TR-01310,2024-11-13,2024-11-01,COM,ACC-00008,DESPESA,5542.583181437727,5542.583181437727,BRL,Resultado de equivalência patrimonial - COM,34,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1310,09e502dbb9888ab9d1a841130f3d3d69248000b309e6bbeebcdab17f496e17fe
TR-01311,2024-11-18,2024-11-01,PES,ACC-00008,DESPESA,4796.3736651780555,4796.3736651780555,BRL,Serviço especializado solicitado por PES,1,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1311,58605af27008db4cc9f1ed117fa94ec3c2280e3936f098fcd90395a4ac6524c6
TR-01312,2024-11-18,2024-11-01,LOG,ACC-00008,RECEITA,5659.163215860261,5459.299898167708,BRL,Honorários jurídicos - LOG,7,BOLETO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1312,de5f3693c3b7088aace1f2aae0ae32e24598a344b52e2375f70a84f3d142ce06
TR-01313,2024-11-07,2024-11-01,JUR,ACC-00008,RECEITA,5392.027454888419,5392.027454888419,BRL,Reparo de frota vinculado à área JUR,17,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1313,191d812d6de866fb1fa882629f8c5ae962e46ce34babdb54e9ee606de52416ef
TR-01314,2024-11-13,2024-11-01,OP,ACC-00008,RECEITA,5729.748757715331,5729.748757715331,BRL,Reparo de frota vinculado à área OP,17,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1314,f71937d5a0a6dcb9587ace4f720d143f0f54bcff3a65ba8f7120ce0289062492
TR-01315,2024-11-25,2024-11-01,TI,ACC-00008,RECEITA,5901.52250703531,5901.52250703531,BRL,Devolução de venda processada por TI,39,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1315,a1b0e091986b5530b4c42c46585742f99330f3244039a7a91fcadc2c14acb7d1
TR-01316,2024-11-05,2024-11-01,SEC,ACC-00008,RECEITA,21074.95665265093,20971.34325106143,BRL,Honorários jurídicos - SEC,7,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1316,ff6e50a2cfa3a59aa79c5b17fbb4a333f5dbc0486ceb1461ea43767a2f211646
TR-01317,2024-11-18,2024-11-01,PES,ACC-00008,DESPESA,5702.8937429141315,5702.8937429141315,BRL,Royalties recebidos por PES,32,BOLETO,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1317,497ad5e0b2b5b56b0710dfebf60109e205bebec3fae4807a896c6fb8170cd75c
TR-01479,2024-11-26,2024-11-01,SEC,FORN-00009,DESPESA,3492.9978103893563,3492.9978103893563,USD,Manutenção estrutural vinculada à área SEC,3,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1479,b90ee0f014039522c47160934d8b233bfbb2482beb987cb96ce48df0d4e044f3
TR-01480,2024-11-18,2024-11-01,COM,FORN-00009,DESPESA,4254.609752475066,4127.343505189866,BRL,Despesa de infraestrutura - COM,3,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1480,2ac4382f4367f6250e11f2b8b5acc07438b6ebd495ba9b1d93ee4e9597b9b56f
TR-01481,2024-11-15,2024-11-01,MKT,FORN-00009,RECEITA,4512.509704305793,4512.509704305793,BRL,Manutenção de equipamentos de MKT,28,TRANSFERENCIA,ATRASADO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1481,e963afbd867866f4c350af1c54338982fc6800cc6323ad82637e926b49bf9041
TR-01482,2024-11-15,2024-11-01,FIN,FORN-00009,DESPESA,3954.434603944728,3791.988519999875,BRL,Investimento em marketing corporativo (FIN),4,PIX,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1482,1a1d5dc48b2ab8d32acd151eadc261270f7c38a4e569783b8125d4e78126eff7
TR-01483,2024-11-12,2024-11-01,LOG,FORN-00009,RECEITA,4460.0900348508285,4460.0900348508285,BRL,Serviço especializado solicitado por LOG,1,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1483,0b1496e1ee19ea38a5a350c92a2f6868bd5cf974d8c973c0133565bd0ba5cfea
TR-01484,2024-11-14,2024-11-01,TI,FORN-00009,DESPESA,4417.389281369914,4417.389281369914,BRL,Despesa operacional - TI,8,TED,PAGO,b93771a8-49a7-4f5b-9dd2-8dec81399442,2024-12-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1484,0b16c3ec71289b3eb420eb50f3f808f1ef51cc4f2b01e3155e075a28b8b40280
