id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00140,2024-01-08,2024-01-01,FIN,FORN-00002,RECEITA,2616.110124681177,2616.110124681177,BRL,Tributo incidente sobre receita de FIN,40,TRANSFERENCIA,CANCELADO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,140,fddb537102d1421c3b9e88c20e529d4a3c7417e98e348a1d719800301df12b6d
TR-00141,2024-01-18,2024-01-01,MKT,FORN-00002,RECEITA,2531.2866512437054,2531.2866512437054,BRL,Compra de insumos para setor MKT,2,TED,ATRASADO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,141,566bd4d483e95df25cc1036dd170f1ca223459dac061903907839d8e0de698cd
TR-00142,2024-01-22,2024-01-01,ADM,FORN-00002,RECEITA,2657.8648488324798,2657.8648488324798,BRL,Serviço de tecnologia contratado por ADM,5,CARTAO,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,142,531b42932b35268f74b811bfe7c9cf115adfb11a9ac6b6fd875295e82d172458
TR-00143,2024-01-15,2024-01-01,COM,FORN-00002,DESPESA,2821.2575659055997,2821.2575659055997,BRL,Receita de aluguel creditada em COM,31,CARTAO,CANCELADO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,143,bf926deee16d435016afc8916706df301b40712ffe678a620a87a3b291d9a1b9
TR-00144,2024-01-03,2024-01-01,COM,FORN-00002,DESPESA,3197.5960882016698,3089.7332607970875,BRL,Reparo de frota vinculado à área COM,17,PIX,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,144,8970f72cb106aa99c88a6fe0b8d5bdddef1e44e0d8e7b81e4a54d436f548b060
TR-00145,2024-01-15,2024-01-01,RH,FORN-00002,RECEITA,2936.2992024753476,2936.2992024753476,BRL,Prestação de serviço para área RH,1,PIX,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,145,1ce351ac1fa08247509bb7fd8447e045e854f387113762b66ed7d1e23b897b85
TR-00146,2024-01-23,2024-01-01,COMP,FORN-00002,DESPESA,2527.307918564845,2527.307918564845,BRL,Atendimento de TI requisitado por COMP,29,TED,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,146,0d4ea73d963044f2348d0eee1652615ecec5321ec8a23f6a94bfd86bfa190be8
TR-00147,2024-01-08,2024-01-01,OP,FORN-00002,DESPESA,2459.2899052382877,2459.2899052382877,BRL,Juros sobre operação financeira - OP,23,CARTAO,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,147,4ec8ccb681873285a2777e4ac3bcf292bc710140247782d522fd73eab35d4fba
TR-00148,2024-01-24,2024-01-01,RH,FORN-00002,RECEITA,7781.792850705514,7781.792850705514,BRL,Investimento em marketing corporativo (RH),4,BOLETO,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,148,fc72e731e9ec9c2df97ed75d1fe9f1cafa2a38a8756bc124912afbb66beb8f95
TR-00149,2024-01-26,2024-01-01,COMP,FORN-00002,DESPESA,2987.7570105647633,2987.7570105647633,BRL,Serviço de tecnologia contratado por COMP,5,BOLETO,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,149,41357797e785443084ae13f47b93452ec3b083e4c3c0f79086c2888a95eb6472
TR-00150,2024-01-18,2024-01-01,ESG,FORN-00002,DESPESA,3086.485649120484,3086.485649120484,BRL,Despesa jurídica da área ESG,24,TRANSFERENCIA,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,150,2748a2406eeb8b951a37de0d8ac4cba9f9611b97efcf2df017ac4a05f796479d
TR-00151,2024-01-05,2024-01-01,JUR,FORN-00002,DESPESA,2657.5652733818115,2657.5652733818115,BRL,Manutenção predial solicitada por JUR,10,TRANSFERENCIA,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,151,63c5dd2c257e8445c7d2ceefa5692e9ec948a36048cc4ebcf73c3893575b7a11
TR-00712,2024-01-31,2024-01-01,FIN,FORN-00006,RECEITA,1860.3143055750973,1860.3143055750973,BRL,Doação recebida em favor de FIN,36,PIX,PAGO,d6d33509-afa2-4b74-90c7-a6f3c694dcb7,2024-02-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,712,c7c5e1903533fac2ee72cdf60deedf9520ab90b343100b52dec1fa10bd0a7c36
