id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00090,2025-09-01,2025-09-01,FIN,1000000,DESPESA,3546.875581037945,3492.933514988844,EUR,Compra de insumos para setor FIN,2,PIX,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,90,d00d1facfcd3d81224c7869f83352fa9b08e671fb128e5bc21c00b30542be831
TR-00099,2025-09-22,2025-09-01,COMP,1000000,DESPESA,4384.196244604399,4384.196244604399,BRL,Atendimento de TI requisitado por COMP,29,TED,ATRASADO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,99,e736079d2daad802ec7b6e25c7c92b8e401bf3f4ed061578c267c11a1d03fbff
TR-00100,2025-09-22,2025-09-01,LOG,1000000,DESPESA,4303.729735138532,4303.729735138532,BRL,Receita de aluguel creditada em LOG,31,BOLETO,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,100,5a3eda1e354f369a0245bc9d3605399fed867a32cf2707ef76d8d287a2759b06
TR-00101,2025-09-26,2025-09-01,RH,1000000,RECEITA,4760.417540561568,4760.417540561568,BRL,Treinamento corporativo para equipe RH,30,PIX,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,101,e5adc0e8448f269d729d90db6f69eff0cb2d53cd886d3cfd060e5e964bc907ba
TR-00102,2025-09-18,2025-09-01,RH,1000000,DESPESA,4234.11432635518,4234.11432635518,BRL,Material de marketing solicitado por RH,15,BOLETO,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,102,b94ff54ca9500017fd1802f83f5d628addd12308d5a80d924ac859c568285250
TR-00103,2025-09-15,2025-09-01,COM,1000000,DESPESA,4180.3743751224965,4180.3743751224965,BRL,Alienação de bem patrimonial - COM,35,CARTAO,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,103,0de4e6d73ee394b50bfc67ed38fc73bd01e143bec4a123412a173074d733cd06
TR-00104,2025-09-16,2025-09-01,COM,1000000,RECEITA,8405.36661198318,8405.36661198318,BRL,Atendimento de TI requisitado por COM,29,TED,ATRASADO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,104,23b3a7105c1c42b68a2b5e2d408badc25944ee158ca35d25d6698aa65ad7daeb
TR-00105,2025-09-18,2025-09-01,OP,1000000,RECEITA,4900.120287489343,4900.120287489343,BRL,Reparo de frota vinculado à área OP,17,BOLETO,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,105,2453c0f117b41ae1cebaf399ae38834712a5dcf9c9d36ed0171c719d4023f95e
TR-00106,2025-09-15,2025-09-01,FIN,1000000,DESPESA,3335.153006438414,3335.153006438414,BRL,Aquisição de material operacional - FIN,2,BOLETO,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,106,2d75e309194282b1473a557c28bd27e5a606425652c9c8415a29de59cebafcc2
TR-00107,2025-09-18,2025-09-01,PJT,1000000,RECEITA,4442.662865581316,4442.662865581316,USD,Manutenção preventiva de veículos - PJT,17,PIX,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,107,b06975a0b937760b4ed4e387be80550b202c35f2b6b8cb500f71bb498cbd61d9
TR-00369,2025-09-25,2025-09-01,RH,FORN-00003,DESPESA,2618.1662118361705,2618.1662118361705,BRL,Royalties recebidos por RH,32,CARTAO,PAGO,ad6bff0a-227e-48de-bd03-26beaf7da350,2025-10-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,369,2f215fb496d95d1ae4e6ccf0b062fd9c8a439eeb5f4d16905fa70f0a7a828738
